Time - Voltage	Amplitude - Voltage
19624	6,02385
19625	6,02421
19626	6,02438
19627	6,02451
19628	6,02493
19629	6,02449
19630	6,02391
19631	6,02367
19632	6,02368
19633	6,02336
19634	6,02318
19635	6,02344
19636	6,02292
19637	6,02271
19638	6,02207
19639	6,02221
19640	6,02231
19641	6,02309
19642	6,02317
19643	6,02304
19644	6,02243
19645	6,02133
19646	6,02027
19647	6,01935
19648	6,01857
19649	6,01793
19650	6,01763
19651	6,01744
19652	6,01667
19653	6,01598
19654	6,01575
19655	6,01596
19656	6,0151
19657	6,01423
19658	6,01318
19659	6,01208
19660	6,01172
19661	6,01109
19662	6,01063
19663	6,01041
19664	6,01008
19665	6,01048
19666	6,01044
19667	6,0104
19668	6,0101
19669	6,00975
19670	6,00945
19671	6,00936
19672	6,00961
19673	6,01035
19674	6,00987
19675	6,0101
19676	6,00998
19677	6,01009
19678	6,00953
19679	6,00989
19680	6,00935
19681	6,00881
19682	6,00867
19683	6,00843
19684	6,00798
19685	6,00795
19686	6,00759
19687	6,00702
19688	6,00663
19689	6,00598
19690	6,00515
19691	6,00496
19692	6,00488
19693	6,00419
19694	6,00297
19695	6,00205
19696	6,00187
19697	6,00095
19698	6,00095
19699	6,00082
19700	6,00007
19701	5,99938
19702	5,99815
19703	5,9977
19704	5,99691
19705	5,99604
19706	5,99542
19707	5,99566
19708	5,99551
19709	5,99495
19710	5,99457
19711	5,99402
19712	5,99303
19713	5,99182
19714	5,99208
19715	5,99134
19716	5,99048
19717	5,98953
19718	5,98844
19719	5,9879
19720	5,98661
19721	5,9852
19722	5,98424
19723	5,98316
19724	5,98236
19725	5,98148
19726	5,98087
19727	5,97945
19728	5,97873
19729	5,97748
19730	5,97663
19731	5,97649
19732	5,97554
19733	5,97482
19734	5,974
19735	5,97375
19736	5,97368
19737	5,97367
19738	5,9735
19739	5,97316
19740	5,97221
19741	5,97144
19742	5,97145
19743	5,97158
19744	5,97205
19745	5,97292
19746	5,97347
19747	5,97381
19748	5,97336
19749	5,97349
19750	5,97377
19751	5,9742
19752	5,97427
19753	5,97456
19754	5,97472
19755	5,97383
19756	5,97303
19757	5,97172
19758	5,97036
19759	5,96936
19760	5,96894
19761	5,96811
19762	5,96714
19763	5,96629
19764	5,96498
19765	5,96345
19766	5,96252
19767	5,96101
19768	5,95957
19769	5,95749
19770	5,95629
19771	5,95557
19772	5,95464
19773	5,95427
19774	5,95415
19775	5,95312
19776	5,95207
19777	5,95146
19778	5,95037
19779	5,94931
19780	5,94924
19781	5,94859
19782	5,94777
19783	5,94746
19784	5,94711
19785	5,94653
19786	5,94626
19787	5,94581
19788	5,94597
19789	5,94553
19790	5,94473
19791	5,94431
19792	5,94446
19793	5,94417
19794	5,94375
19795	5,94334
19796	5,94249
19797	5,94125
19798	5,94024
19799	5,93855
19800	5,93829
19801	5,93788
19802	5,93812
19803	5,93821
19804	5,93831
19805	5,93847
19806	5,93907
19807	5,9399
19808	5,94043
19809	5,94096
19810	5,94243
19811	5,94345
19812	5,94459
19813	5,94588
19814	5,94728
19815	5,94799
19816	5,9476
19817	5,94784
19818	5,94818
19819	5,94787
19820	5,94759
19821	5,94749
19822	5,9472
19823	5,94727
19824	5,94711
19825	5,94692
19826	5,94649
19827	5,94621
19828	5,94564
19829	5,94532
19830	5,94528
19831	5,9454
19832	5,94585
19833	5,94649
19834	5,94671
19835	5,9466
19836	5,94653
19837	5,94674
19838	5,94692
19839	5,94686
19840	5,94686
19841	5,94682
19842	5,94705
19843	5,94763
19844	5,94777
19845	5,94746
19846	5,94767
19847	5,94787
19848	5,9481
19849	5,94852
19850	5,94869
19851	5,94835
19852	5,9485
19853	5,94824
19854	5,94808
19855	5,94777
19856	5,94815
19857	5,94852
19858	5,9492
19859	5,94931
19860	5,94958
19861	5,95057
19862	5,95022
19863	5,94982
19864	5,94962
19865	5,9496
19866	5,94978
19867	5,95034
19868	5,95148
19869	5,9522
19870	5,95242
19871	5,95225
19872	5,95239
19873	5,9524
19874	5,95268
19875	5,95306
19876	5,95339
19877	5,95383
19878	5,95473
19879	5,95464
19880	5,95526
19881	5,95617
19882	5,95672
19883	5,95672
19884	5,95706
19885	5,95731
19886	5,95752
19887	5,95786
19888	5,95812
19889	5,9587
19890	5,95921
19891	5,95929
19892	5,95944
19893	5,96034
19894	5,96087
19895	5,96161
19896	5,96202
19897	5,96243
19898	5,96262
19899	5,96326
19900	5,96454
19901	5,96486
19902	5,966
19903	5,96652
19904	5,96698
19905	5,96776
19906	5,96875
19907	5,96924
19908	5,96966
19909	5,97003
19910	5,97021
19911	5,97098
19912	5,97125
19913	5,97163
19914	5,97179
19915	5,97286
19916	5,97386
19917	5,97476
19918	5,97615
19919	5,97642
19920	5,97786
19921	5,97958
19922	5,98162
19923	5,98281
19924	5,98393
19925	5,98443
19926	5,98523
19927	5,98635
19928	5,9866
19929	5,98707
19930	5,98723
19931	5,98727
19932	5,98791
19933	5,98829
19934	5,98776
19935	5,98784
19936	5,98746
19937	5,98771
19938	5,98792
19939	5,98843
19940	5,98922
19941	5,98939
19942	5,98819
19943	5,98773
19944	5,98761
19945	5,9875
19946	5,98718
19947	5,9873
19948	5,9876
19949	5,9878
19950	5,98824
19951	5,9878
19952	5,98875
19953	5,98921
19954	5,9895
19955	5,98978
19956	5,98991
19957	5,9904
19958	5,99092
19959	5,99106
19960	5,99103
19961	5,99094
19962	5,9909
19963	5,99118
19964	5,99074
19965	5,99084
19966	5,9908
19967	5,99169
19968	5,99264
19969	5,99334
19970	5,99373
19971	5,9937
19972	5,9935
19973	5,99286
19974	5,9928
19975	5,99281
19976	5,99311
19977	5,99298
19978	5,99299
19979	5,9931
19980	5,99254
19981	5,99224
19982	5,99243
19983	5,99205
19984	5,9921
19985	5,99224
19986	5,99217
19987	5,99259
19988	5,99248
19989	5,99201
19990	5,99222
19991	5,99209
19992	5,99193
19993	5,99192
19994	5,99247
19995	5,99265
19996	5,9938
19997	5,99464
19998	5,99547
19999	5,99709
20000	5,99708
20001	5,99699
20002	5,99692
20003	5,99699
20004	5,99707
20005	5,99676
20006	5,99616
20007	5,996
20008	5,9965
20009	5,99718
20010	5,99788
20011	5,99797
20012	5,99881
20013	5,99879
20014	5,99878
20015	5,99885
20016	5,9989
20017	5,99862
20018	5,99786
20019	5,99706
20020	5,99713
20021	5,99733
20022	5,99788
20023	5,99768
20024	5,99759
20025	5,99715
20026	5,99742
20027	5,9979
20028	5,99791
20029	5,99833
20030	5,99827
20031	5,99791
20032	5,9968
20033	5,99566
20034	5,99511
20035	5,99503
20036	5,99495
20037	5,99475
20038	5,99435
20039	5,9939
20040	5,9939
20041	5,99393
20042	5,99375
20043	5,99371
20044	5,99419
20045	5,99515
20046	5,99574
20047	5,9963
20048	5,99697
20049	5,99699
20050	5,99736
20051	5,99826
20052	5,99885
20053	5,99944
20054	5,99965
20055	6,00035
20056	6,00049
20057	6,0008
20058	6,00081
20059	6,00126
20060	6,00105
20061	6,00065
20062	6,00064
20063	6,00079
20064	6,00064
20065	6,00028
20066	5,99968
20067	5,99933
20068	5,99887
20069	5,99887
20070	5,99926
20071	5,99951
20072	5,99929
20073	5,99924
20074	5,99951
20075	5,99886
20076	5,99928
20077	5,99913
20078	5,99835
20079	5,9981
20080	5,99721
20081	5,99663
20082	5,99549
20083	5,99458
20084	5,99301
20085	5,9917
20086	5,99058
20087	5,98934
20088	5,98849
20089	5,98791
20090	5,98723
20091	5,98648
20092	5,98573
20093	5,98508
20094	5,98462
20095	5,98366
20096	5,98313
20097	5,98291
20098	5,98233
20099	5,98194
20100	5,98116
20101	5,98115
20102	5,98025
20103	5,98018
20104	5,98038
20105	5,9799
20106	5,97967
20107	5,97967
20108	5,97983
20109	5,97971
20110	5,97989
20111	5,9796
20112	5,97939
20113	5,97977
20114	5,98033
20115	5,98096
20116	5,9814
20117	5,98146
20118	5,98139
20119	5,98187
20120	5,98171
20121	5,98107
20122	5,98036
20123	5,97971
20124	5,97923
20125	5,97908
20126	5,97852
20127	5,97827
20128	5,97863
20129	5,97908
20130	5,97951
20131	5,97961
20132	5,97909
20133	5,97915
20134	5,97992
20135	5,97982
20136	5,97992
20137	5,97956
20138	5,97978
20139	5,97982
20140	5,98008
20141	5,98103
20142	5,98286
20143	5,9834
20144	5,9838
20145	5,98369
20146	5,98404
20147	5,98374
20148	5,98389
20149	5,98364
20150	5,98321
20151	5,98341
20152	5,98306
20153	5,98304
20154	5,98343
20155	5,98424
20156	5,98493
20157	5,98591
20158	5,98675
20159	5,98729
20160	5,98743
20161	5,98762
20162	5,98796
20163	5,98815
20164	5,9897
20165	5,9907
20166	5,99092
20167	5,9909
20168	5,9906
20169	5,9905
20170	5,99058
20171	5,99044
20172	5,99002
20173	5,99064
20174	5,99076
20175	5,99195
20176	5,99286
20177	5,99388
20178	5,99462
20179	5,99589
20180	5,99735
20181	5,99862
20182	5,99979
20183	6,00079
20184	6,00164
20185	6,00269
20186	6,0037
20187	6,00436
20188	6,00529
20189	6,00637
20190	6,00775
20191	6,00918
20192	6,01019
20193	6,01154
20194	6,01239
20195	6,01369
20196	6,0138
20197	6,01454
20198	6,01497
20199	6,01524
20200	6,0164
20201	6,01725
20202	6,01724
20203	6,01747
20204	6,01722
20205	6,01711
20206	6,01766
20207	6,01766
20208	6,01683
20209	6,01571
20210	6,01492
20211	6,01488
20212	6,0139
20213	6,01301
20214	6,01222
20215	6,01179
20216	6,01197
20217	6,01215
20218	6,01262
20219	6,01389
20220	6,01409
20221	6,01463
20222	6,015
20223	6,01559
20224	6,01594
20225	6,01727
20226	6,01778
20227	6,01876
20228	6,01957
20229	6,0197
20230	6,02041
20231	6,0213
20232	6,02257
20233	6,02323
20234	6,02385
20235	6,02433
20236	6,0249
20237	6,02529
20238	6,02602
20239	6,0265
20240	6,02659
20241	6,02637
20242	6,02614
20243	6,02563
20244	6,02443
20245	6,02304
20246	6,02235
20247	6,0216
20248	6,02094
20249	6,02009
20250	6,0194
20251	6,01805
20252	6,01733
20253	6,01727
20254	6,01735
20255	6,01695
20256	6,01688
20257	6,01676
20258	6,01662
20259	6,01672
20260	6,01701
20261	6,01731
20262	6,01784
20263	6,01834
20264	6,01938
20265	6,01939
20266	6,01965
20267	6,02005
20268	6,02
20269	6,01982
20270	6,01946
20271	6,01983
20272	6,01994
20273	6,01995
20274	6,01977
20275	6,01976
20276	6,0191
20277	6,019
20278	6,01949
20279	6,02001
20280	6,02068
20281	6,02117
20282	6,02237
20283	6,0231
20284	6,02421
20285	6,02535
20286	6,02694
20287	6,02875
20288	6,02974
20289	6,03056
20290	6,03084
20291	6,0317
20292	6,03219
20293	6,03257
20294	6,0337
20295	6,03459
20296	6,03507
20297	6,03574
20298	6,03668
20299	6,03698
20300	6,03789
20301	6,0386
20302	6,03977
20303	6,04005
20304	6,04013
20305	6,04016
20306	6,04005
20307	6,04009
20308	6,03997
20309	6,0406
20310	6,04055
20311	6,0406
20312	6,04065
20313	6,04065
20314	6,04047
20315	6,03973
20316	6,03892
20317	6,03856
20318	6,03786
20319	6,03781
20320	6,03797
20321	6,0377
20322	6,03729
20323	6,03698
20324	6,03666
20325	6,03643
20326	6,0361
20327	6,03571
20328	6,03509
20329	6,03463
20330	6,0341
20331	6,03306
20332	6,03217
20333	6,03131
20334	6,03002
20335	6,02941
20336	6,02843
20337	6,02815
20338	6,02736
20339	6,02675
20340	6,02523
20341	6,02412
20342	6,02311
20343	6,02231
20344	6,0218
20345	6,02151
20346	6,02111
20347	6,0206
20348	6,01997
20349	6,01987
20350	6,01962
20351	6,01885
20352	6,01864
20353	6,01816
20354	6,01789
20355	6,01757
20356	6,01697
20357	6,01645
20358	6,0161
20359	6,016
20360	6,01635
20361	6,01639
20362	6,01667
20363	6,01647
20364	6,01554
20365	6,01511
20366	6,01506
20367	6,01529
20368	6,0155
20369	6,01596
20370	6,01611
20371	6,0161
20372	6,01646
20373	6,01626
20374	6,0161
20375	6,01524
20376	6,01423
20377	6,01295
20378	6,01181
20379	6,01009
20380	6,0079
20381	6,00605
20382	6,00464
20383	6,00353
20384	6,00235
20385	6,00134
20386	6,00065
20387	5,9995
20388	5,99845
20389	5,99742
20390	5,99643
20391	5,99514
20392	5,99431
20393	5,99285
20394	5,9911
20395	5,98949
20396	5,98904
20397	5,98907
20398	5,9891
20399	5,98876
20400	5,9871
20401	5,98609
20402	5,98567
20403	5,98419
20404	5,98387
20405	5,98302
20406	5,98169
20407	5,98036
20408	5,97935
20409	5,97901
20410	5,97836
20411	5,97741
20412	5,97702
20413	5,97682
20414	5,9761
20415	5,97598
20416	5,97535
20417	5,97546
20418	5,97496
20419	5,97287
20420	5,97163
20421	5,96974
20422	5,96707
20423	5,96509
20424	5,96382
20425	5,96253
20426	5,96101
20427	5,95867
20428	5,95695
20429	5,95595
20430	5,95468
20431	5,9535
20432	5,95181
20433	5,95133
20434	5,95003
20435	5,94863
20436	5,94684
20437	5,94564
20438	5,94475
20439	5,94361
20440	5,94229
20441	5,94065
20442	5,93926
20443	5,93807
20444	5,9374
20445	5,93696
20446	5,93561
20447	5,93455
20448	5,9335
20449	5,93285
20450	5,93133
20451	5,93028
20452	5,92937
20453	5,92806
20454	5,92646
20455	5,92533
20456	5,92369
20457	5,92195
20458	5,92029
20459	5,91848
20460	5,91668
20461	5,91512
20462	5,91306
20463	5,91211
20464	5,90956
20465	5,90805
20466	5,90695
20467	5,90509
20468	5,90341
20469	5,90141
20470	5,90002
20471	5,8983
20472	5,89678
20473	5,89507
20474	5,89355
20475	5,89249
20476	5,89114
20477	5,8901
20478	5,88835
20479	5,88572
20480	5,88336
20481	5,8806
20482	5,87794
20483	5,87569
20484	5,87349
20485	5,87098
20486	5,86858
20487	5,86607
20488	5,86365
20489	5,86087
20490	5,85865
20491	5,85624
20492	5,85371
20493	5,85122
20494	5,84837
20495	5,84607
20496	5,84431
20497	5,84235
20498	5,83988
20499	5,83796
20500	5,83497
20501	5,83175
20502	5,82932
20503	5,82628
20504	5,82452
20505	5,82234
20506	5,8201
20507	5,81776
20508	5,81627
20509	5,81421
20510	5,81221
20511	5,80976
20512	5,8082
20513	5,80545
20514	5,80292
20515	5,80061
20516	5,79818
20517	5,79587
20518	5,79298
20519	5,7897
20520	5,78634
20521	5,78345
20522	5,78086
20523	5,77897
20524	5,77664
20525	5,77418
20526	5,77166
20527	5,76891
20528	5,76637
20529	5,76332
20530	5,76082
20531	5,75871
20532	5,7578
20533	5,75678
20534	5,75619
20535	5,75425
20536	5,75379
20537	5,75228
20538	5,75092
20539	5,74865
20540	5,74728
20541	5,74694
20542	5,74663
20543	5,74584
20544	5,74486
20545	5,74393
20546	5,74282
20547	5,74185
20548	5,74102
20549	5,7401
20550	5,73954
20551	5,73894
20552	5,73861
20553	5,73769
20554	5,73635
20555	5,73502
20556	5,73422
20557	5,73326
20558	5,73234
20559	5,73183
20560	5,73072
20561	5,72979
20562	5,72902
20563	5,72837
20564	5,72776
20565	5,72672
20566	5,72514
20567	5,72337
20568	5,72195
20569	5,71966
20570	5,71776
20571	5,71633
20572	5,71547
20573	5,71359
20574	5,71127
20575	5,70936
20576	5,70758
20577	5,70635
20578	5,70502
20579	5,70368
20580	5,7024
20581	5,70103
20582	5,69923
20583	5,6969
20584	5,6944
20585	5,69212
20586	5,68977
20587	5,6888
20588	5,68754
20589	5,68606
20590	5,68451
20591	5,68325
20592	5,6821
20593	5,68096
20594	5,68035
20595	5,67926
20596	5,6777
20597	5,6758
20598	5,67402
20599	5,67227
20600	5,67205
20601	5,67189
20602	5,67125
20603	5,67112
20604	5,67012
20605	5,67062
20606	5,67091
20607	5,67075
20608	5,67135
20609	5,67132
20610	5,67098
20611	5,6706
20612	5,67021
20613	5,66954
20614	5,66936
20615	5,66857
20616	5,66813
20617	5,66679
20618	5,66622
20619	5,66709
20620	5,66739
20621	5,66809
20622	5,66953
20623	5,67036
20624	5,67019
20625	5,66955
20626	5,66961
20627	5,67022
20628	5,67075
20629	5,67099
20630	5,67103
20631	5,67153
20632	5,67254
20633	5,67265
20634	5,67327
20635	5,67361
20636	5,67427
20637	5,67444
20638	5,67391
20639	5,67346
20640	5,67364
20641	5,6746
20642	5,67536
20643	5,67581
20644	5,67672
20645	5,67754
20646	5,67825
20647	5,67891
20648	5,67915
20649	5,67904
20650	5,67946
20651	5,67968
20652	5,67956
20653	5,67932
20654	5,67923
20655	5,67878
20656	5,67929
20657	5,67967
20658	5,68026
20659	5,68055
20660	5,68121
20661	5,68144
20662	5,68231
20663	5,68195
20664	5,68306
20665	5,68336
20666	5,68308
20667	5,68256
20668	5,68238
20669	5,68303
20670	5,68377
20671	5,68448
20672	5,68513
20673	5,68602
20674	5,68675
20675	5,68697
20676	5,6879
20677	5,68811
20678	5,6884
20679	5,68984
20680	5,69114
20681	5,69249
20682	5,69369
20683	5,69446
20684	5,69466
20685	5,69362
20686	5,69342
20687	5,69297
20688	5,69251
20689	5,69235
20690	5,69283
20691	5,69308
20692	5,69337
20693	5,69322
20694	5,69328
20695	5,6937
20696	5,69358
20697	5,6931
20698	5,69311
20699	5,69321
20700	5,69421
20701	5,69593
20702	5,69708
20703	5,69916
20704	5,69872
20705	5,69993
20706	5,7004
20707	5,70117
20708	5,70031
20709	5,70109
20710	5,702
20711	5,70346
20712	5,7044
20713	5,70573
20714	5,70728
20715	5,70705
20716	5,70806
20717	5,70875
20718	5,70919
20719	5,7097
20720	5,7098
20721	5,70958
20722	5,70912
20723	5,70799
20724	5,70709
20725	5,70694
20726	5,7069
20727	5,70726
20728	5,7066
20729	5,70659
20730	5,70665
20731	5,70599
20732	5,70388
20733	5,70222
20734	5,70197
20735	5,70276
20736	5,70253
20737	5,70294
20738	5,70216
20739	5,70271
20740	5,70167
20741	5,69841
20742	5,69579
20743	5,69363
20744	5,69136
20745	5,68914
20746	5,68685
20747	5,68477
20748	5,68263
20749	5,6807
20750	5,6795
20751	5,67862
20752	5,67715
20753	5,67622
20754	5,675
20755	5,6746
20756	5,67462
20757	5,67443
20758	5,67416
20759	5,67348
20760	5,67362
20761	5,67419
20762	5,67419
20763	5,67441
20764	5,67399
20765	5,67342
20766	5,67323
20767	5,67247
20768	5,67171
20769	5,67134
20770	5,6724
20771	5,67318
20772	5,6728
20773	5,67137
20774	5,67029
20775	5,66996
20776	5,66839
20777	5,66823
20778	5,66792
20779	5,66838
20780	5,66868
20781	5,66708
20782	5,66508
20783	5,66597
20784	5,66605
20785	5,66518
20786	5,66492
20787	5,66423
20788	5,66148
20789	5,66015
20790	5,6572
20791	5,65429
20792	5,65227
20793	5,65015
20794	5,64739
20795	5,64596
20796	5,64321
20797	5,64143
20798	5,64054
20799	5,6384
20800	5,63797
20801	5,63773
20802	5,6381
20803	5,6389
20804	5,63971
20805	5,64032
20806	5,64071
20807	5,64156
20808	5,64198
20809	5,64279
20810	5,6432
20811	5,64411
20812	5,64465
20813	5,64534
20814	5,64617
20815	5,64683
20816	5,64783
20817	5,64925
20818	5,65035
20819	5,65126
20820	5,65211
20821	5,65321
20822	5,65394
20823	5,65423
20824	5,65531
20825	5,6568
20826	5,65819
20827	5,65903
20828	5,65962
20829	5,6603
20830	5,66131
20831	5,66136
20832	5,66188
20833	5,66248
20834	5,6627
20835	5,66322
20836	5,66347
20837	5,66437
20838	5,66575
20839	5,66731
20840	5,66878
20841	5,66945
20842	5,66993
20843	5,67129
20844	5,67236
20845	5,67348
20846	5,67465
20847	5,67604
20848	5,67709
20849	5,67857
20850	5,67951
20851	5,68049
20852	5,68127
20853	5,68206
20854	5,68266
20855	5,68336
20856	5,68387
20857	5,68489
20858	5,68545
20859	5,68583
20860	5,68656
20861	5,68785
20862	5,68884
20863	5,68985
20864	5,69013
20865	5,69122
20866	5,69225
20867	5,69373
20868	5,69491
20869	5,69618
20870	5,69675
20871	5,69749
20872	5,69796
20873	5,6987
20874	5,69943
20875	5,70045
20876	5,7009
20877	5,70221
20878	5,70318
20879	5,70365
20880	5,70425
20881	5,70553
20882	5,70686
20883	5,70899
20884	5,71137
20885	5,71494
20886	5,71691
20887	5,7189
20888	5,72123
20889	5,72336
20890	5,72476
20891	5,72706
20892	5,72911
20893	5,73149
20894	5,73348
20895	5,7353
20896	5,73696
20897	5,73888
20898	5,74071
20899	5,74225
20900	5,74316
20901	5,74379
20902	5,74417
20903	5,74459
20904	5,74616
20905	5,74708
20906	5,74871
20907	5,75045
20908	5,75243
20909	5,75335
20910	5,75405
20911	5,75497
20912	5,75566
20913	5,75638
20914	5,75683
20915	5,75894
20916	5,75991
20917	5,7613
20918	5,76325
20919	5,76563
20920	5,76821
20921	5,77084
20922	5,7738
20923	5,77722
20924	5,78034
20925	5,78226
20926	5,78449
20927	5,78674
20928	5,78963
20929	5,79207
20930	5,79387
20931	5,79639
20932	5,79917
20933	5,80154
20934	5,80234
20935	5,80343
20936	5,8045
20937	5,80518
20938	5,80673
20939	5,80752
20940	5,80974
20941	5,81237
20942	5,8146
20943	5,81726
20944	5,81988
20945	5,82257
20946	5,82579
20947	5,82913
20948	5,83224
20949	5,83495
20950	5,83635
20951	5,838
20952	5,83963
20953	5,84136
20954	5,84323
20955	5,8444
20956	5,84485
20957	5,84528
20958	5,84616
20959	5,84742
20960	5,84801
20961	5,84859
20962	5,8492
20963	5,85012
20964	5,8514
20965	5,85303
20966	5,85467
20967	5,85693
20968	5,8589
20969	5,86158
20970	5,86233
20971	5,86279
20972	5,86393
20973	5,86652
20974	5,86965
20975	5,87137
20976	5,87482
20977	5,87681
20978	5,87854
20979	5,87894
20980	5,88039
20981	5,88359
20982	5,88687
20983	5,88797
20984	5,89042
20985	5,89345
20986	5,89601
20987	5,89806
20988	5,9022
20989	5,90507
20990	5,90907
20991	5,91304
20992	5,91585
20993	5,91778
20994	5,92096
20995	5,92274
20996	5,92643
20997	5,92933
20998	5,93101
20999	5,93435
21000	5,93427
21001	5,93392
21002	5,93379
21003	5,93305
21004	5,93259
21005	5,93151
21006	5,93073
21007	5,93029
21008	5,92937
21009	5,92834
21010	5,92802
21011	5,92776
21012	5,92746
21013	5,92755
21014	5,92701
21015	5,92655
21016	5,926
21017	5,92518
21018	5,92412
21019	5,92298
21020	5,92214
21021	5,9208
21022	5,92006
21023	5,91955
21024	5,9185
21025	5,91728
21026	5,91618
21027	5,91577
21028	5,91472
21029	5,91444
21030	5,91351
21031	5,9133
21032	5,91248
21033	5,91178
21034	5,91173
21035	5,911
21036	5,91071
21037	5,91004
21038	5,90928
21039	5,9087
21040	5,90826
21041	5,90833
21042	5,90901
21043	5,9085
21044	5,90838
21045	5,90791
21046	5,90752
21047	5,90675
21048	5,90693
21049	5,90691
21050	5,90688
21051	5,90689
21052	5,90703
21053	5,90737
21054	5,90796
21055	5,90822
21056	5,90759
21057	5,90736
21058	5,90753
21059	5,90788
21060	5,90789
21061	5,90728
21062	5,90656
21063	5,90601
21064	5,90671
21065	5,90653
21066	5,90674
21067	5,90768
21068	5,90856
21069	5,90879
21070	5,90914
21071	5,90866
21072	5,90831
21073	5,9082
21074	5,90821
21075	5,90843
21076	5,90915
21077	5,90899
21078	5,90939
21079	5,91012
21080	5,91035
21081	5,91065
21082	5,91022
21083	5,90912
21084	5,90825
21085	5,90764
21086	5,90731
21087	5,90791
21088	5,90807
21089	5,90814
21090	5,90872
21091	5,90889
21092	5,90976
21093	5,91
21094	5,9108
21095	5,91153
21096	5,91235
21097	5,91277
21098	5,91383
21099	5,9146
21100	5,91555
21101	5,91622
21102	5,91712
21103	5,91793
21104	5,91885
21105	5,91913
21106	5,91955
21107	5,91987
21108	5,92031
21109	5,92031
21110	5,92082
21111	5,92146
21112	5,92193
21113	5,92294
21114	5,92388
21115	5,92482
21116	5,92638
21117	5,92734
21118	5,92865
21119	5,92884
21120	5,92949
21121	5,93025
21122	5,93035
21123	5,92979
21124	5,92974
21125	5,9303
21126	5,93112
21127	5,93141
21128	5,93178
21129	5,93232
21130	5,93302
21131	5,93464
21132	5,93585
21133	5,9364
21134	5,93813
21135	5,93903
21136	5,94031
21137	5,94132
21138	5,94222
21139	5,94317
21140	5,94397
21141	5,94557
21142	5,94704
21143	5,94836
21144	5,94935
21145	5,95014
21146	5,95076
21147	5,95054
21148	5,95094
21149	5,95214
21150	5,95318
21151	5,9538
21152	5,9547
21153	5,95521
21154	5,95643
21155	5,95753
21156	5,95802
21157	5,9592
21158	5,96008
21159	5,96046
21160	5,96143
21161	5,96212
21162	5,96305
21163	5,9635
21164	5,96385
21165	5,96404
21166	5,96424
21167	5,96494
21168	5,9656
21169	5,96565
21170	5,96613
21171	5,96777
21172	5,96871
21173	5,96985
21174	5,97074
21175	5,97241
21176	5,97373
21177	5,97459
21178	5,97576
21179	5,97756
21180	5,97831
21181	5,97949
21182	5,98044
21183	5,98123
21184	5,98243
21185	5,98299
21186	5,98296
21187	5,98356
21188	5,9846
21189	5,98568
21190	5,98702
21191	5,98827
21192	5,98975
21193	5,99236
21194	5,99385
21195	5,99549
21196	5,99642
21197	5,99723
21198	5,99833
21199	5,99907
21200	6,00131
21201	6,00287
21202	6,0038
21203	6,00505
21204	6,00606
21205	6,00747
21206	6,00955
21207	6,01091
21208	6,01275
21209	6,01419
21210	6,01572
21211	6,01705
21212	6,0187
21213	6,01954
21214	6,02085
21215	6,02206
21216	6,02303
21217	6,02403
21218	6,02551
21219	6,02721
21220	6,0286
21221	6,02953
21222	6,03049
21223	6,03129
21224	6,03261
21225	6,03433
21226	6,03549
21227	6,03585
21228	6,03689
21229	6,03661
21230	6,03673
21231	6,03708
21232	6,03739
21233	6,03823
21234	6,03881
21235	6,04006
21236	6,04096
21237	6,04168
21238	6,0418
21239	6,0415
21240	6,04092
21241	6,04116
21242	6,04053
21243	6,04017
21244	6,03913
21245	6,03833
21246	6,03757
21247	6,03764
21248	6,03679
21249	6,03642
21250	6,0361
21251	6,03569
21252	6,03562
21253	6,03553
21254	6,03529
21255	6,03523
21256	6,03588
21257	6,03554
21258	6,03549
21259	6,03585
21260	6,03607
21261	6,03641
21262	6,03721
21263	6,03802
21264	6,03838
21265	6,03858
21266	6,03834
21267	6,03756
21268	6,03751
21269	6,03734
21270	6,03684
21271	6,03736
21272	6,03799
21273	6,03748
21274	6,03683
21275	6,03627
21276	6,03557
21277	6,03531
21278	6,03509
21279	6,03441
21280	6,03453
21281	6,03372
21282	6,03298
21283	6,03299
21284	6,03336
21285	6,03352
21286	6,03353
21287	6,03318
21288	6,03352
21289	6,03367
21290	6,03382
21291	6,03314
21292	6,03273
21293	6,03208
21294	6,03107
21295	6,03034
21296	6,02953
21297	6,02941
21298	6,02812
21299	6,02753
21300	6,03685
21301	6,04641
21302	6,05587
21303	6,06521
21304	6,07385
21305	6,08277
21306	6,0918
21307	6,10137
21308	6,11199
21309	6,12197
21310	6,13147
21311	6,14126
21312	6,15083
21313	6,15967
21314	6,16868
21315	6,17825
21316	6,187
21317	6,19667
21318	6,20632
21319	6,21585
21320	6,22511
21321	6,23459
21322	6,24399
21323	6,25369
21324	6,2639
21325	6,27402
21326	6,28337
21327	6,29277
21328	6,30201
21329	6,31116
21330	6,32093
21331	6,32996
21332	6,33978
21333	6,34971
21334	6,35852
21335	6,36803
21336	6,37647
21337	6,38617
21338	6,39604
21339	6,40603
21340	6,41617
21341	6,42595
21342	6,43638
21343	6,44656
21344	6,45692
21345	6,46653
21346	6,47644
21347	6,48677
21348	6,49681
21349	6,50666
21350	6,51624
21351	6,52587
21352	6,53552
21353	6,54589
21354	6,55606
21355	6,566
21356	6,57666
21357	6,58665
21358	6,59665
21359	6,60673
21360	6,61547
21361	6,62557
21362	6,63531
21363	6,64492
21364	6,65518
21365	6,6652
21366	6,67508
21367	6,68464
21368	6,69416
21369	6,70407
21370	6,71397
21371	6,72283
21372	6,73232
